  -0.17609359E+02   0.22508801E-07   0.44427066E+08   0.32649681E+21
  -0.17586311E+02   0.23033629E-07   0.43414782E+08   0.33410945E+21
  -0.17563262E+02   0.23570694E-07   0.42425563E+08   0.34189959E+21
  -0.17540213E+02   0.24120282E-07   0.41458884E+08   0.34987137E+21
  -0.17517164E+02   0.24682685E-07   0.40514231E+08   0.35802901E+21
  -0.17494115E+02   0.25258200E-07   0.39591102E+08   0.36637685E+21
  -0.17471066E+02   0.25847135E-07   0.38689006E+08   0.37491932E+21
  -0.17448017E+02   0.26449802E-07   0.37807466E+08   0.38366097E+21
  -0.17424968E+02   0.27066521E-07   0.36946011E+08   0.39260643E+21
  -0.17401919E+02   0.27697619E-07   0.36104185E+08   0.40176046E+21
  -0.17378870E+02   0.28343433E-07   0.35281540E+08   0.41112793E+21
  -0.17355822E+02   0.29004305E-07   0.34477640E+08   0.42071380E+21
  -0.17332773E+02   0.29680586E-07   0.33692056E+08   0.43052317E+21
  -0.17309724E+02   0.30372636E-07   0.32924372E+08   0.44056125E+21
  -0.17286675E+02   0.31080822E-07   0.32174181E+08   0.45083337E+21
  -0.17263626E+02   0.31805520E-07   0.31441082E+08   0.46134499E+21
  -0.17240577E+02   0.32547116E-07   0.30724687E+08   0.47210169E+21
  -0.17217528E+02   0.33306003E-07   0.30024616E+08   0.48310919E+21
  -0.17194479E+02   0.34082585E-07   0.29340496E+08   0.49437333E+21
  -0.17171430E+02   0.34877275E-07   0.28671964E+08   0.50590010E+21
  -0.17148381E+02   0.35690493E-07   0.28018665E+08   0.51769561E+21
  -0.17125333E+02   0.36522674E-07   0.27380251E+08   0.52976615E+21
  -0.17102284E+02   0.37374257E-07   0.26756383E+08   0.54211810E+21
  -0.17079235E+02   0.38245697E-07   0.26146731E+08   0.55475805E+21
  -0.17056186E+02   0.39137456E-07   0.25550970E+08   0.56769270E+21
  -0.17033137E+02   0.40050008E-07   0.24968783E+08   0.58092892E+21
  -0.17010088E+02   0.40983837E-07   0.24399862E+08   0.59447374E+21
  -0.16987039E+02   0.41939440E-07   0.23843904E+08   0.60833436E+21
  -0.16963990E+02   0.42917324E-07   0.23300613E+08   0.62251814E+21
  -0.16940941E+02   0.43918009E-07   0.22769702E+08   0.63703262E+21
  -0.16917892E+02   0.44942027E-07   0.22250887E+08   0.65188550E+21
  -0.16894844E+02   0.45989921E-07   0.21743894E+08   0.66708467E+21
  -0.16871795E+02   0.47062248E-07   0.21248453E+08   0.68263820E+21
  -0.16848746E+02   0.48159579E-07   0.20764300E+08   0.69855437E+21
  -0.16825697E+02   0.49282496E-07   0.20291179E+08   0.71484161E+21
  -0.16802648E+02   0.50431595E-07   0.19828838E+08   0.73150859E+21
  -0.16779599E+02   0.51607487E-07   0.19377032E+08   0.74856415E+21
  -0.16756550E+02   0.52810797E-07   0.18935521E+08   0.76601736E+21
  -0.16733501E+02   0.54042164E-07   0.18504069E+08   0.78387747E+21
  -0.16710452E+02   0.55302243E-07   0.18082448E+08   0.80215399E+21
  -0.16687403E+02   0.56591702E-07   0.17670434E+08   0.82085662E+21
  -0.16664355E+02   0.57911226E-07   0.17267808E+08   0.83999528E+21
  -0.16641306E+02   0.59261518E-07   0.16874356E+08   0.85958016E+21
  -0.16618257E+02   0.60643294E-07   0.16489868E+08   0.87962164E+21
  -0.16595208E+02   0.62057288E-07   0.16114142E+08   0.90013037E+21
  -0.16572159E+02   0.63504252E-07   0.15746976E+08   0.92111724E+21
  -0.16549110E+02   0.64984954E-07   0.15388177E+08   0.94259341E+21
  -0.16526061E+02   0.66500180E-07   0.15037552E+08   0.96457028E+21
  -0.16503012E+02   0.68050737E-07   0.14694917E+08   0.98705951E+21
  -0.16479963E+02   0.69637447E-07   0.14360089E+08   0.10100731E+22
  -0.16456914E+02   0.71261154E-07   0.14032890E+08   0.10336231E+22
  -0.16433866E+02   0.72922721E-07   0.13713146E+08   0.10577223E+22
  -0.16410817E+02   0.74623029E-07   0.13400688E+08   0.10823832E+22
  -0.16387768E+02   0.76362983E-07   0.13095349E+08   0.11076191E+22
  -0.16364719E+02   0.78143506E-07   0.12796968E+08   0.11334434E+22
  -0.16341670E+02   0.79965545E-07   0.12505385E+08   0.11598697E+22
  -0.16318621E+02   0.81830068E-07   0.12220446E+08   0.11869121E+22
  -0.16295572E+02   0.83738065E-07   0.11941999E+08   0.12145849E+22
  -0.16272523E+02   0.85690551E-07   0.11669897E+08   0.12429029E+22
  -0.16249474E+02   0.87688561E-07   0.11403995E+08   0.12718811E+22
  -0.16226425E+02   0.89733158E-07   0.11144152E+08   0.13015348E+22
  -0.16203377E+02   0.91825428E-07   0.10890229E+08   0.13318799E+22
  -0.16180328E+02   0.93966483E-07   0.10642091E+08   0.13629324E+22
  -0.16157279E+02   0.96157460E-07   0.10399608E+08   0.13947089E+22
  -0.16134230E+02   0.98399523E-07   0.10162650E+08   0.14272261E+22
  -0.16111181E+02   0.10069386E-06   0.99310908E+07   0.14605014E+22
  -0.16088132E+02   0.10304170E-06   0.97048079E+07   0.14945525E+22
  -0.16065083E+02   0.10544428E-06   0.94836809E+07   0.15293973E+22
  -0.16042034E+02   0.10790288E-06   0.92675923E+07   0.15650545E+22
  -0.16018985E+02   0.11041881E-06   0.90564274E+07   0.16015429E+22
  -0.15995936E+02   0.11299339E-06   0.88500739E+07   0.16388820E+22
  -0.15972888E+02   0.11562801E-06   0.86484223E+07   0.16770915E+22
  -0.15949839E+02   0.11832406E-06   0.84513653E+07   0.17161918E+22
  -0.15926790E+02   0.12108298E-06   0.82587984E+07   0.17562036E+22
  -0.15903741E+02   0.12390622E-06   0.80706191E+07   0.17971481E+22
  -0.15880692E+02   0.12679528E-06   0.78867276E+07   0.18390472E+22
  -0.15857643E+02   0.12975172E-06   0.77070261E+07   0.18819229E+22
  -0.15834594E+02   0.13277708E-06   0.75314192E+07   0.19257982E+22
  -0.15811545E+02   0.13587299E-06   0.73598135E+07   0.19706962E+22
  -0.15788496E+02   0.13904108E-06   0.71921179E+07   0.20166409E+22
  -0.15765447E+02   0.14228305E-06   0.70282433E+07   0.20636567E+22
  -0.15742399E+02   0.14560060E-06   0.68681026E+07   0.21117684E+22
  -0.15719350E+02   0.14899551E-06   0.67116108E+07   0.21610016E+22
  -0.15696301E+02   0.15246957E-06   0.65586847E+07   0.22113826E+22
  -0.15673252E+02   0.15602464E-06   0.64092430E+07   0.22629379E+22
  -0.15650203E+02   0.15966260E-06   0.62632065E+07   0.23156950E+22
  -0.15627154E+02   0.16338539E-06   0.61204974E+07   0.23696819E+22
  -0.15604105E+02   0.16719498E-06   0.59810400E+07   0.24249273E+22
  -0.15581056E+02   0.17109339E-06   0.58447601E+07   0.24814604E+22
  -0.15558007E+02   0.17508270E-06   0.57115855E+07   0.25393114E+22
  -0.15534958E+02   0.17916503E-06   0.55814452E+07   0.25985108E+22
  -0.15511910E+02   0.18334255E-06   0.54542703E+07   0.26590901E+22
  -0.15488861E+02   0.18761747E-06   0.53299931E+07   0.27210816E+22
  -0.15465812E+02   0.19199207E-06   0.52085476E+07   0.27845180E+22
  -0.15442763E+02   0.19646866E-06   0.50898692E+07   0.28494330E+22
  -0.15419714E+02   0.20104964E-06   0.49738950E+07   0.29158612E+22
  -0.15396665E+02   0.20573743E-06   0.48605632E+07   0.29838378E+22
  -0.15373616E+02   0.21053452E-06   0.47498138E+07   0.30533987E+22
  -0.15350567E+02   0.21544347E-06   0.46415878E+07   0.31245811E+22
  -0.15327518E+02   0.22046687E-06   0.45358278E+07   0.31974226E+22
  -0.15304469E+02   0.22560741E-06   0.44324776E+07   0.32719618E+22
  -0.15281421E+02   0.23086780E-06   0.43314822E+07   0.33482385E+22
  -0.15258372E+02   0.23625085E-06   0.42327881E+07   0.34262930E+22
  -0.15235323E+02   0.24175941E-06   0.41363427E+07   0.35061667E+22
  -0.15212274E+02   0.24739641E-06   0.40420948E+07   0.35879021E+22
  -0.15189225E+02   0.25316485E-06   0.39499945E+07   0.36715424E+22
  -0.15166176E+02   0.25906779E-06   0.38599926E+07   0.37571322E+22
  -0.15143127E+02   0.26510836E-06   0.37720415E+07   0.38447168E+22
  -0.15120078E+02   0.27128978E-06   0.36860944E+07   0.39343427E+22
  -0.15097029E+02   0.27761533E-06   0.36021056E+07   0.40260574E+22
  -0.15073980E+02   0.28408837E-06   0.35200305E+07   0.41199096E+22
  -0.15050932E+02   0.29071234E-06   0.34398255E+07   0.42159491E+22
  -0.15027883E+02   0.29749075E-06   0.33614480E+07   0.43142269E+22
  -0.15004834E+02   0.30442722E-06   0.32848564E+07   0.44147950E+22
  -0.14981785E+02   0.31152542E-06   0.32100099E+07   0.45177068E+22
  -0.14958736E+02   0.31878913E-06   0.31368688E+07   0.46230170E+22
  -0.14935687E+02   0.32622220E-06   0.30653943E+07   0.47307814E+22
